timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
216220073,1618749110199717,633216871,102684686,116496,156677,0.15,0.008053298,0.572,0.813,0.57,0.82,97,10,24.054,-19.970001,-13.409,-2.7600002,3.732894,0,nan,0.0,4,1,19
216419640,1618749110399717,633216502,102684182,117056,157237,0.17,0.007982787,0.573,0.81500006,0.59,0.85999995,97,10,24.303001,-21.208,-11.867001,-2.582,3.6517508,0,nan,0.0,4,1,18
216616637,1618749110599717,633216112,102683746,117561,157742,0.16100001,0.0076749106,0.57500005,0.81700003,0.59,0.85999995,97,10,24.527,-22.461,-9.853001,-2.3200002,3.5549674,0,nan,0.0,4,1,18
216819635,1618749110799717,633215702,102683393,118086,158267,0.162,0.007460061,0.57600003,0.81900007,0.59,0.85999995,97,10,24.539001,-23.233002,-7.8980002,-2.3950002,3.4692724,0,nan,0.0,4,1,18
217021642,1618749110999718,633215284,102683121,118568,158749,0.149,0.0068856725,0.57600003,0.82000005,0.59,0.85999995,97,10,24.429,-23.754002,-5.7060003,-2.246,3.3773313,0,nan,0.0,4,1,18
217221741,1618749111199717,633214855,102682938,119051,159232,0.16000001,0.008317366,0.57600003,0.823,0.59,0.85999995,97,9,24.411001,-24.171001,-3.4210002,-2.3890002,3.282199,0,nan,0.0,4,1,18
217420637,1618749111399716,633214421,102682836,119545,159726,0.163,0.007802145,0.57600003,0.82500005,0.59,0.85999995,97,9,24.222002,-24.165,-1.664,-2.302,3.2103486,0,nan,0.0,4,1,18
217620639,1618749111599716,633213991,102682811,120056,160237,0.14600001,0.0071303677,0.57600003,0.82500005,0.57,0.82,97,9,24.060001,-24.057001,0.356,-2.334,3.1267762,0,nan,0.0,4,1,19
217819640,1618749111799716,633213566,102682867,120527,160708,0.15,0.0068420395,0.57500005,0.827,0.57,0.82,97,9,23.654001,-23.509,2.6160002,-2.545,3.0307534,0,nan,0.0,4,1,19
218020657,1618749111999717,633213149,102683017,121073,161254,0.16600001,0.009410815,0.57600003,0.82800007,0.57,0.82,97,9,23.234001,-22.715,4.885,-2.68,2.9297764,0,nan,0.0,4,1,19
218221666,1618749112199716,633212748,102683248,121679,161860,0.162,0.008751954,0.577,0.82900006,0.57,0.82,97,8,22.862001,-21.911001,6.5270004,-2.7680001,2.852077,0,nan,0.0,4,1,19
218421638,1618749112399716,633212363,102683549,122283,162464,0.17500001,0.008521395,0.578,0.83100003,0.57,0.82,97,8,22.545002,-20.886002,8.489,-2.9280002,2.7555525,0,nan,0.0,4,1,19
218620038,1618749112599715,633212002,102683915,122982,163163,0.15900001,0.0075148637,0.578,0.83100003,0.57,0.82,97,8,21.814001,-19.559,9.658,-3.1970003,2.6829293,0,nan,0.0,4,1,19
218818635,1618749112799715,633211664,102684318,123614,163795,0.15400001,0.007817679,0.578,0.832,0.59,0.84,97,8,21.156,-18.368,10.498,-3.0310001,2.6223736,0,nan,0.0,4,1,18
219016638,1618749112999716,633211348,102684757,124228,164409,0.15,0.008673937,0.578,0.83300006,0.63,0.84,97,8,20.515001,-16.967001,11.533001,-3.0960002,2.544594,0,nan,0.0,4,1,17
219216642,1618749113199715,633211054,102685236,124879,165059,0.15400001,0.009135228,0.577,0.83400005,0.65999997,0.88,97,9,19.946001,-15.803,12.1710005,-2.9280002,2.4853177,0,nan,0.0,4,1,16
219413728,1618749113399715,633210784,102685737,125472,165653,0.16800001,0.011613594,0.578,0.83400005,0.65999997,0.88,97,9,19.207,-14.269001,12.856001,-2.901,2.40826,0,nan,0.0,4,1,16
219616704,1618749113599715,633210537,102686264,126070,166251,0.155,0.01193526,0.57900006,0.83400005,0.64,0.83,97,9,18.712002,-13.094001,13.368001,-2.6060002,2.3458514,0,nan,0.0,4,1,17
219819655,1618749113799715,633210313,102686809,126615,166795,0.163,0.012691162,0.57900006,0.83400005,0.62,0.83,97,9,18.144001,-11.808001,13.776001,-2.378,2.2794008,0,nan,0.0,4,1,17
220024732,1618749113999715,633210115,102687370,127119,167299,0.158,0.0139015475,0.58100003,0.83400005,0.62,0.83,97,9,17.494001,-10.2300005,14.190001,-2.2740002,2.1954286,0,nan,0.0,4,1,17
220219637,1618749114199714,633209939,102687940,127563,167743,0.148,0.0152775645,0.582,0.83300006,0.59999996,0.83,97,10,16.983002,-9.150001,14.307001,-2.1090002,2.1397815,0,nan,0.0,4,1,18
220419635,1618749114399714,633209783,102688517,128028,168208,0.178,0.012486434,0.58400005,0.83500004,0.59999996,0.83,97,10,16.537,-8.249001,14.333001,-1.8260001,2.093049,0,nan,0.0,4,1,18
220619636,1618749114599714,633209641,102689087,128371,168551,0.18100001,0.013006892,0.58500004,0.83900005,0.59999996,0.83,97,10,15.978001,-7.4960003,14.110001,-1.6830001,2.0591362,0,nan,0.0,4,1,18
220821636,1618749114799714,633209510,102689657,128784,168964,0.147,0.011356508,0.586,0.841,0.59999996,0.83,97,10,15.891001,-7.2430005,14.145,-1.4940001,2.0440192,0,nan,0.0,4,1,18
221021636,1618749114999715,633209382,102690224,129114,169293,0.125,0.0102916835,0.58400005,0.83800006,0.59999996,0.83,97,10,15.387001,-6.9410005,13.733001,-1.2320001,2.0388086,0,nan,0.0,4,1,18
221231636,1618749115199714,633209259,102690770,129348,169528,0.134,0.0102794655,0.582,0.836,0.59999996,0.83,97,6,15.104001,-6.893,13.439001,-0.947,2.0446887,0,nan,0.0,4,1,18
221429637,1618749115399713,633209134,102691311,129579,169759,0.127,0.009391617,0.57900006,0.832,0.59999996,0.83,97,6,15.141001,-7.142,13.351001,-0.734,2.0620408,0,nan,0.0,4,1,18
221620976,1618749115599713,633209006,102691843,129710,169890,0.124000005,0.0098553505,0.577,0.82800007,0.59999996,0.83,97,6,15.015,-7.3150005,13.113001,-0.19700001,2.079618,0,nan,0.0,4,1,18
221826636,1618749115799713,633208876,102692367,129726,169905,0.13100001,0.010069327,0.57500005,0.82500005,0.59999996,0.83,97,6,15.1380005,-7.5350003,13.130001,0.351,2.0918014,0,nan,0.0,4,1,18
222022037,1618749115999714,633208741,102692890,129635,169814,0.133,0.009957976,0.573,0.822,0.57,0.82,97,6,14.990001,-7.6000004,12.920001,0.78900003,2.1025476,0,nan,0.0,4,1,19
222217637,1618749116199713,633208605,102693408,129500,169679,0.147,0.011190527,0.57100004,0.822,0.57,0.82,97,6,15.183001,-7.781,13.038001,0.725,2.1088417,0,nan,0.0,4,1,19
222420638,1618749116399713,633208467,102693930,129345,169524,0.125,0.01127535,0.569,0.822,0.57,0.82,97,6,15.042001,-7.6140003,12.973001,0.94900006,2.101538,0,nan,0.0,4,1,19
222621636,1618749116599713,633208332,102694450,129145,169324,0.132,0.010455219,0.568,0.82000005,0.57,0.82,97,6,14.966001,-7.4930005,12.955001,1.429,2.09515,0,nan,0.0,4,1,19
222827637,1618749116799712,633208198,102694971,128841,169020,0.132,0.0105461525,0.56600004,0.818,0.57,0.82,97,6,14.942,-7.3710003,12.998,1.794,2.0866807,0,nan,0.0,4,1,19
223024635,1618749116999713,633208065,102695495,128460,168638,0.125,0.010478956,0.564,0.81600004,0.57,0.82,97,6,14.974001,-7.3230004,13.062,2.263,2.0817728,0,nan,0.0,4,1,19
223233823,1618749117199712,633207933,102696021,127933,168112,0.12100001,0.0102768475,0.56200004,0.813,0.57,0.82,97,6,15.22,-7.3750005,13.314001,2.7700002,2.076608,0,nan,0.0,4,1,19
223422636,1618749117399712,633207800,102696553,127372,167551,0.125,0.009654289,0.56,0.81100005,0.57,0.82,97,6,15.237,-7.432,13.301001,2.9680002,2.0803583,0,nan,0.0,4,1,19
226821841,1618749120799709,633205292,102706291,118996,159173,0.12100001,0.008268323,0.483,0.68200004,0.57,0.82,97,6,17.657001,-9.1,15.132001,2.2680001,2.112251,0,nan,0.0,4,1,19
227021636,1618749120999710,633205132,102706895,118607,158783,0.127,0.008109498,0.48000002,0.67800003,0.57,0.82,97,6,17.710001,-9.162001,15.156001,2.1430001,2.1145535,0,nan,0.0,4,1,19
227221636,1618749121199709,633204970,102707499,118228,158404,0.112,0.007922747,0.47700003,0.67300004,0.57,0.82,97,6,17.696001,-9.117001,15.167001,2.078,2.112053,0,nan,0.0,4,1,19
227421636,1618749121399709,633204809,102708103,117852,158028,0.120000005,0.008248251,0.47400004,0.669,0.57,0.82,97,6,17.694,-9.147,15.147,2.081,2.1140635,0,nan,0.0,4,1,19
227616639,1618749121599709,633204648,102708706,117494,157671,0.13900001,0.00822818,0.47200003,0.665,0.57,0.82,97,6,17.618,-9.1,15.085001,1.9460001,2.1136115,0,nan,0.0,4,1,19
227821637,1618749121799709,633204485,102709307,117104,157280,0.120000005,0.008162032,0.47000003,0.661,0.57,0.82,97,6,17.744001,-9.219001,15.161,2.111,2.117147,0,nan,0.0,4,1,19
228021635,1618749121999710,633204322,102709909,116737,156913,0.14,0.008298516,0.467,0.65800005,0.57,0.82,97,6,17.636002,-9.207001,15.043001,2.015,2.1200154,0,nan,0.0,4,1,19
228222654,1618749122199708,633204159,102710511,116339,156515,0.12100001,0.00831248,0.46600002,0.65400004,0.57,0.82,97,6,17.800001,-9.272,15.194001,2.0800002,2.1187155,0,nan,0.0,4,1,19
228422635,1618749122399708,633203994,102711116,115923,156099,0.127,0.008414756,0.46400002,0.651,0.57,0.82,97,6,17.743,-9.283,15.121,2.269,2.1213894,0,nan,0.0,4,1,19
228619636,1618749122599708,633203828,102711718,115492,155668,0.127,0.008530122,0.46300003,0.65000004,0.57,0.82,97,6,17.735,-9.273001,15.117001,2.269,2.1210413,0,nan,0.0,4,1,19
228819640,1618749122799708,633203661,102712323,115042,155218,0.123,0.00875684,0.462,0.64900005,0.57,0.82,97,6,17.966002,-9.469001,15.268001,2.187,2.125943,0,nan,0.0,4,1,19
229017640,1618749122999709,633203492,102712931,114641,154817,0.128,0.00823551,0.46100003,0.647,0.57,0.82,97,6,17.909,-9.433001,15.223001,1.9750001,2.1255238,0,nan,0.0,4,1,19
229221936,1618749123199708,633203324,102713541,114268,154443,0.12100001,0.008301833,0.46,0.64500004,0.57,0.82,97,6,17.973001,-9.3880005,15.326001,1.807,2.1204062,0,nan,0.0,4,1,19
229418642,1618749123399707,633203157,102714151,113961,154136,0.143,0.00842226,0.45900002,0.646,0.57,0.82,97,6,17.822,-9.257,15.2300005,1.6190001,2.1169214,0,nan,0.0,4,1,19
229619637,1618749123599707,633202992,102714759,113694,153869,0.125,0.008411614,0.45800003,0.646,0.57,0.82,97,6,17.787,-9.190001,15.2300005,1.2950001,2.113722,0,nan,0.0,4,1,19
229821635,1618749123799707,633202830,102715367,113497,153672,0.15400001,0.008014726,0.45600003,0.64400005,0.57,0.82,97,6,17.657001,-9.083,15.142001,1.0,2.1110961,0,nan,0.0,4,1,19
230021634,1618749123999708,633202669,102715969,113326,153501,0.120000005,0.007856076,0.455,0.64000005,0.57,0.82,97,6,17.521,-9.029,15.016001,0.78000003,2.1121488,0,nan,0.0,4,1,19
230221636,1618749124199707,633202509,102716567,113218,153392,0.116000004,0.008427322,0.453,0.637,0.57,0.82,97,6,17.322,-8.975,14.816001,0.611,2.1154456,0,nan,0.0,4,1,19
230417635,1618749124399707,633202349,102717154,113128,153303,0.128,0.008456818,0.45200002,0.63500005,0.57,0.82,97,6,17.083,-8.986,14.528001,0.42000002,2.1247187,0,nan,0.0,4,1,19
230621635,1618749124599707,633202189,102717734,113075,153250,0.135,0.008622275,0.45100003,0.633,0.57,0.82,97,6,16.964,-8.909,14.436001,0.28800002,2.1237388,0,nan,0.0,4,1,19
230821642,1618749124799706,633202031,102718306,113028,153203,0.134,0.008420864,0.45000002,0.63100004,0.57,0.82,97,6,16.703001,-8.852,14.165001,0.27100003,2.1293292,0,nan,0.0,4,1,19
231021636,1618749124999707,633201873,102718867,112993,153167,0.120000005,0.008383339,0.44900003,0.629,0.57,0.82,97,6,16.473001,-8.819,13.913001,0.36900002,2.1357365,0,nan,0.0,4,1,19
231223636,1618749125199706,633201717,102719421,112927,153102,0.11800001,0.008442855,0.44700003,0.62700003,0.57,0.82,97,6,16.279001,-8.696,13.761001,0.40800002,2.1343744,0,nan,0.0,4,1,19
231421636,1618749125399706,633201563,102719967,112847,153021,0.125,0.008814611,0.446,0.625,0.57,0.82,97,6,16.075,-8.620001,13.569,0.50200003,2.1367385,0,nan,0.0,4,1,19
231621858,1618749125599706,633201410,102720506,112760,152934,0.14600001,0.009077806,0.44500002,0.624,0.57,0.82,97,6,15.933001,-8.552,13.443001,0.61300004,2.137415,0,nan,0.0,4,1,19
231821636,1618749125799706,633201258,102721039,112640,152814,0.147,0.009269443,0.44500002,0.624,0.57,0.82,97,6,15.785001,-8.531,13.281001,0.82500005,2.141758,0,nan,0.0,4,1,19
232041638,1618749125999707,633201107,102721569,112428,152602,0.124000005,0.008864177,0.44400004,0.62200004,0.57,0.82,97,6,15.713,-8.403001,13.277,1.039,2.1350853,0,nan,0.0,4,1,19
232226635,1618749126199705,633200957,102722096,112176,152349,0.143,0.009353743,0.44300002,0.62200004,0.57,0.82,97,6,15.652,-8.376,13.223001,1.4360001,2.1354358,0,nan,0.0,4,1,19
232421635,1618749126399705,633200807,102722622,111839,152013,0.134,0.009696176,0.44300002,0.62100005,0.57,0.82,97,6,15.608001,-8.405001,13.151001,1.8610001,2.1395,0,nan,0.0,4,1,19
232621636,1618749126599705,633200657,102723147,111438,151612,0.134,0.009649577,0.44300002,0.62100005,0.57,0.82,97,6,15.716001,-8.474,13.236001,2.2380002,2.1402547,0,nan,0.0,4,1,19
232821636,1618749126799705,633200505,102723677,110899,151072,0.11800001,0.009871058,0.44300002,0.62100005,0.57,0.82,97,6,15.836,-8.491,13.368001,2.936,2.1366637,0,nan,0.0,4,1,19
233022640,1618749126999706,633200353,102724209,110254,150427,0.117000006,0.009185842,0.44200003,0.62,0.57,0.82,97,6,15.910001,-8.6,13.385,3.502,2.1418831,0,nan,0.0,4,1,19
233217636,1618749127199705,633200199,102724745,109503,149676,0.11800001,0.009056164,0.441,0.619,0.57,0.82,97,6,16.131,-8.744,13.556001,3.9510002,2.1436613,0,nan,0.0,4,1,19
233420657,1618749127399705,633200043,102725290,108675,148848,0.11800001,0.008939053,0.44000003,0.61800003,0.57,0.82,97,6,16.374,-8.827001,13.791,4.315,2.140149,0,nan,0.0,4,1,19
233621048,1618749127599704,633199884,102725844,107803,147976,0.11800001,0.008781275,0.439,0.61700004,0.57,0.82,97,6,16.631,-8.956,14.0130005,4.4940004,2.139459,0,nan,0.0,4,1,19
233818672,1618749127799704,633199724,102726406,106892,147064,0.11800001,0.008679696,0.43800002,0.61600006,0.57,0.82,97,6,16.825,-8.997001,14.218,4.6790004,2.1349885,0,nan,0.0,4,1,19
234021855,1618749127999705,633199563,102726979,105982,146155,0.11800001,0.008481602,0.437,0.614,0.57,0.82,97,6,17.104,-9.102,14.481001,4.702,2.1319606,0,nan,0.0,4,1,19
234221638,1618749128199704,633199400,102727561,105074,145247,0.12200001,0.008352273,0.43600002,0.61300004,0.57,0.82,97,6,17.372002,-9.232,14.716001,4.6140003,2.131072,0,nan,0.0,4,1,19
234421636,1618749128399704,633199235,102728154,104160,144333,0.12200001,0.008214915,0.43600002,0.61200005,0.57,0.82,97,6,17.663,-9.288,15.024001,4.5870004,2.1245272,0,nan,0.0,4,1,19
234621636,1618749128599704,633199068,102728757,103254,143427,0.117000006,0.008081397,0.43500003,0.61,0.57,0.82,97,6,17.95,-9.415001,15.283001,4.53,2.122939,0,nan,0.0,4,1,19
234819636,1618749128799704,633198899,102729371,102359,142531,0.117000006,0.007932346,0.43400002,0.609,0.57,0.82,97,6,18.244001,-9.588,15.521001,4.428,2.1241767,0,nan,0.0,4,1,19
235021663,1618749128999704,633198727,102729995,101518,141690,0.117000006,0.007900756,0.43300003,0.60800004,0.57,0.82,97,6,18.555,-9.735001,15.7960005,4.135,2.1231372,0,nan,0.0,4,1,19
235221641,1618749129199703,633198552,102730627,100721,140893,0.12100001,0.007826406,0.43300003,0.60700005,0.57,0.82,97,6,18.732,-9.882001,15.913001,4.0220003,2.126502,0,nan,0.0,4,1,19
235421636,1618749129399703,633198375,102731264,99949,140121,0.12100001,0.007821867,0.432,0.60700005,0.57,0.82,97,6,18.890001,-9.963,16.049002,3.7840002,2.126355,0,nan,0.0,4,1,19
235621636,1618749129599703,633198196,102731907,99244,139416,0.125,0.007674038,0.432,0.606,0.57,0.82,97,6,19.071001,-10.047001,16.210001,3.4850001,2.125634,0,nan,0.0,4,1,19
235819636,1618749129799703,633198016,102732557,98558,138730,0.125,0.007560591,0.43100002,0.606,0.57,0.82,97,6,19.352001,-10.178,16.459002,3.18,2.1246583,0,nan,0.0,4,1,19
236028636,1618749129999704,633197833,102733214,97905,138077,0.119,0.007524114,0.43100002,0.605,0.57,0.82,97,6,19.449001,-10.232,16.54,3.2760003,2.1248164,0,nan,0.0,4,1,19
236229654,1618749130199702,633197651,102733877,97260,137431,0.117000006,0.007212573,0.43,0.60400003,0.57,0.82,97,5,19.586,-10.165001,16.741001,3.1350002,2.1165016,0,nan,0.0,4,1,19
236420663,1618749130399702,633197469,102734545,96663,136835,0.119,0.0074333567,0.42900002,0.60300004,0.57,0.82,97,5,19.674002,-10.267,16.782001,2.9480002,2.1198215,0,nan,0.0,4,1,19
236619637,1618749130599702,633197286,102735214,96123,136294,0.12900001,0.007437546,0.42900002,0.60300004,0.57,0.82,97,5,19.581001,-10.169001,16.733002,2.874,2.1168723,0,nan,0.0,4,1,19
236823030,1618749130799702,633197103,102735883,95557,135728,0.11800001,0.007353421,0.42800003,0.60200006,0.57,0.82,97,5,19.796001,-10.336,16.884,2.6790001,2.1201377,0,nan,0.0,4,1,19
237021638,1618749130999703,633196918,102736558,95010,135181,0.119,0.0077597336,0.42800003,0.60200006,0.57,0.82,97,5,19.871,-10.298,16.994001,2.6660001,2.1155758,0,nan,0.0,4,1,19
237221636,1618749131199702,633196734,102737233,94500,134671,0.133,0.0073494064,0.42800003,0.60200006,0.57,0.82,97,6,19.855001,-10.4140005,16.905,2.6550002,2.1229434,0,nan,0.0,4,1,19
237420665,1618749131399702,633196549,102737910,93993,134164,0.11800001,0.007521322,0.42800003,0.60200006,0.57,0.82,97,6,19.841002,-10.127001,17.062,2.515,2.1064737,0,nan,0.0,4,1,19
237628636,1618749131599701,633196367,102738591,93482,133652,0.11800001,0.0071851714,0.42800003,0.60200006,0.57,0.82,97,6,20.032001,-10.308001,17.176,2.515,2.111324,0,nan,0.0,4,1,19
237819666,1618749131799701,633196182,102739273,92992,133162,0.13000001,0.0070588095,0.42700002,0.60200006,0.57,0.82,97,6,19.946001,-10.268001,17.1,2.411,2.1115599,0,nan,0.0,4,1,19
238046636,1618749131999702,633195998,102739957,92485,132655,0.11800001,0.0072413706,0.42700002,0.60200006,0.57,0.82,97,6,20.135,-10.369,17.259,2.4540002,2.1117873,0,nan,0.0,4,1,19
238221021,1618749132199701,633195812,102740647,91980,132150,0.12100001,0.008099026,0.42800003,0.60300004,0.57,0.82,97,6,20.208,-10.274,17.401001,2.5070002,2.1041687,0,nan,0.0,4,1,19
238419635,1618749132399701,633195629,102741338,91520,131690,0.132,0.008181231,0.42800003,0.605,0.57,0.82,97,6,20.017,-10.163,17.245,2.3470001,2.1033456,0,nan,0.0,4,1,19
238617636,1618749132599701,633195446,102742027,91035,131205,0.12100001,0.008137248,0.42900002,0.60700005,0.57,0.82,97,6,20.187,-10.298,17.363,2.2800002,2.106131,0,nan,0.0,4,1,19
238819638,1618749132799701,633195260,102742717,90557,130727,0.11800001,0.0072408468,0.42900002,0.60700005,0.57,0.82,97,6,20.165,-10.402,17.275002,2.4190001,2.112769,0,nan,0.0,4,1,19
239019635,1618749132999701,633195075,102743404,90101,130271,0.132,0.0072682486,0.42900002,0.60700005,0.57,0.82,97,6,20.083,-10.348001,17.212,2.3040001,2.1120956,0,nan,0.0,4,1,19
239220639,1618749133199700,633194890,102744093,89687,129857,0.12200001,0.007447669,0.42900002,0.60700005,0.57,0.82,97,6,20.176,-10.347,17.321001,1.8830001,2.1092699,0,nan,0.0,4,1,19
239418638,1618749133399700,633194705,102744780,89379,129549,0.15100001,0.0074806553,0.42900002,0.606,0.57,0.82,97,6,19.984001,-10.405001,17.061,1.5090001,2.1184118,0,nan,0.0,4,1,19
239620731,1618749133599700,633194519,102745459,89113,129282,0.12900001,0.007838797,0.43,0.60700005,0.57,0.82,97,6,19.827002,-10.226001,16.986,1.2030001,2.1127203,0,nan,0.0,4,1,19
239818872,1618749133799700,633194338,102746132,88977,129146,0.12200001,0.0071247825,0.42900002,0.605,0.57,0.82,97,6,19.521002,-10.158001,16.67,0.68500006,2.1180809,0,nan,0.0,4,1,19
240018656,1618749133999701,633194158,102746797,88902,129071,0.14600001,0.008298516,0.42900002,0.606,0.57,0.82,97,6,19.357,-9.869,16.653,0.294,2.1057596,0,nan,0.0,4,1,19
240236635,1618749134199700,633193981,102747457,88869,129038,0.14500001,0.00862053,0.43100002,0.609,0.57,0.82,97,6,19.077002,-9.724001,16.413,0.032,2.1056492,0,nan,0.0,4,1,19
240419635,1618749134399699,633193808,102748107,88895,129064,0.14,0.008867669,0.432,0.61200005,0.57,0.82,97,6,18.778002,-9.534,16.178001,-0.13100001,2.103331,0,nan,0.0,4,1,19
240619636,1618749134599699,633193637,102748747,88936,129105,0.134,0.008765741,0.43300003,0.614,0.57,0.82,97,6,18.465,-9.407001,15.889001,-0.38500002,2.1053526,0,nan,0.0,4,1,19
240821156,1618749134799699,633193470,102749376,88997,129165,0.14,0.007995528,0.43400002,0.615,0.57,0.82,97,6,18.114,-9.153001,15.632001,-0.439,2.1005063,0,nan,0.0,4,1,19
241021713,1618749134999700,633193308,102749995,89119,129288,0.125,0.008118748,0.43400002,0.614,0.57,0.82,97,6,17.874,-9.076,15.398001,-0.409,2.103427,0,nan,0.0,4,1,19
241222110,1618749135199699,633193146,102750606,89194,129363,0.136,0.008630653,0.43400002,0.61600006,0.57,0.82,97,6,17.611,-8.976001,15.152,-0.462,2.1056137,0,nan,0.0,4,1,19
241416636,1618749135399699,633192986,102751206,89280,129448,0.134,0.008421213,0.43400002,0.61600006,0.57,0.82,97,6,17.279001,-8.793,14.874001,-0.34300002,2.1046844,0,nan,0.0,4,1,19
241620638,1618749135599698,633192835,102751799,89425,129593,0.126,0.007720638,0.43400002,0.615,0.57,0.82,97,6,17.095001,-8.721001,14.704,-0.133,2.1061542,0,nan,0.0,4,1,19
241825639,1618749135799698,633192682,102752384,89473,129641,0.132,0.008018391,0.43300003,0.615,0.57,0.82,97,6,16.925001,-8.660001,14.542001,0.14600001,2.1079214,0,nan,0.0,4,1,19
242026635,1618749135999699,633192528,102752963,89421,129589,0.14400001,0.008850564,0.43300003,0.61800003,0.57,0.82,97,6,16.737001,-8.499001,14.419001,0.48700002,2.103406,0,nan,0.0,4,1,19
242224636,1618749136199698,633192375,102753539,89287,129455,0.13900001,0.009283232,0.43400002,0.62200004,0.57,0.82,97,6,16.761002,-8.476001,14.461,0.83800006,2.1009421,0,nan,0.0,4,1,19
242418665,1618749136399698,633192225,102754115,89075,129243,0.126,0.008431511,0.43400002,0.62100005,0.57,0.82,97,6,16.66,-8.353001,14.415001,1.2900001,2.095977,0,nan,0.0,4,1,19
