timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
713582395,0.048,1.414,376,473,1478,-4526,1336,-10000,-10000,-10000,-10000,1523,1573,1237,1566,900,900,900,900,1471,1521,1231,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
714608564,0.048,1.2620001,376,-577,2611,-10000,605,-10000,-10000,-10000,-10000,1471,1630,950,1530,900,900,900,900,1376,1511,995,1504,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
715635247,0.05,1.6560001,376,-981,1813,-10000,886,-10000,-10000,-10000,-10000,1450,1590,950,1544,900,900,900,900,1486,1594,995,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
716661448,0.05,1.289,376,104,3121,-10000,-520,-10000,-10000,-10000,-10000,1505,1656,950,1473,900,900,900,900,1465,1523,995,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
717687775,0.041,1.2850001,376,246,2658,-10000,-104,-10000,-10000,-10000,-10000,1512,1632,950,1494,900,900,900,900,1465,1526,995,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
718714585,0.048,1.4380001,376,165,2654,-10000,-29,-10000,-10000,-10000,-10000,1508,1632,950,1498,900,900,900,900,1465,1526,995,1505,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
719740976,0.055000003,1.5790001,376,-264,6775,-10000,-4119,-10000,-10000,-10000,-10000,1486,1838,950,1294,900,900,900,900,1465,1526,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
720767350,0.05,1.511,376,130,9412,-10000,-6588,-10000,-10000,-10000,-10000,1506,1970,950,1170,900,900,900,900,1465,1526,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
721794097,0.043,1.542,376,221,5846,-10000,-3106,-10000,-10000,-10000,-10000,1511,1792,950,1344,900,900,900,900,1465,1530,995,1510,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
722820263,0.05,1.289,376,129,239,-10000,2320,-10000,-10000,-10000,-10000,1506,1511,950,1616,900,900,900,900,1465,1526,995,1518,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
723846788,0.05,1.432,376,319,5101,-10000,-2622,-10000,-10000,-10000,-10000,1515,1755,950,1368,900,900,900,900,1465,1525,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
724873250,0.048,1.33,376,319,4480,-10000,-2143,-10000,-10000,-10000,-10000,1515,1723,950,1392,900,900,900,900,1465,1530,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
725899771,0.048,1.5350001,376,-136,3309,-10000,-977,-10000,-10000,-10000,-10000,1493,1665,950,1451,900,900,900,900,1465,1526,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
726926113,0.048,1.44,376,29,2682,-10000,-333,-10000,-10000,-10000,-10000,1501,1634,950,1483,900,900,900,900,1455,1519,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
727952843,0.058000002,1.3330001,376,-437,6051,-10000,-4008,-10000,-10000,-10000,-10000,1478,1802,950,1299,900,900,900,900,1488,1109,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
728979227,0.05,1.6580001,376,126,1251,-10000,1099,-10000,-10000,-10000,-10000,1506,1562,950,1554,900,900,900,900,1465,1525,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
730006083,0.058000002,1.2590001,376,-610,1354,-10000,1593,-10000,-10000,-10000,-10000,1469,1567,950,1579,900,900,900,900,1398,1708,1000,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
731032149,0.048,1.2880001,376,-181,4174,-9878,-1991,-10000,-10000,-10000,-10000,1490,1708,956,1400,900,900,900,900,1465,1517,1011,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
732058682,0.05,1.4310001,376,148,3178,-9838,-952,-10000,-10000,-10000,-10000,1507,1658,958,1452,900,900,900,900,1465,1526,1013,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
733085809,0.05,1.534,376,71,3871,-9898,-1556,-10000,-10000,-10000,-10000,1503,1693,955,1422,900,900,900,900,1465,1526,1010,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
734111888,0.05,1.363,376,322,8032,-9676,-5607,-10000,-10000,-10000,-10000,1516,1901,967,1219,900,900,900,900,1465,1526,1021,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
735138256,0.055000003,1.651,376,-730,9425,-9656,-6575,-10000,-10000,-10000,-10000,1463,1971,968,1171,900,900,900,900,1465,1526,1022,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
736164948,0.048,1.5000001,376,-872,5659,-9636,-2754,-10000,-10000,-10000,-10000,1456,1782,969,1362,900,900,900,900,1465,1526,1023,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
737191206,0.05,1.4590001,376,100,2709,-9494,-353,-10000,-10000,-10000,-10000,1505,1635,976,1482,900,900,900,900,1465,1526,1029,1509,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
738217514,0.048,1.536,376,-1442,6331,-102,-3999,-10000,-10000,-10000,-10000,1427,1816,1469,1300,900,900,900,900,1561,1421,1495,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
739244484,0.045,1.3050001,376,-594,2448,10000,-4124,-10000,-10000,-10000,-10000,1470,1622,2000,1293,900,900,900,900,1687,1409,1995,1684,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
740270490,0.05,1.649,376,1684,-784,10000,-7137,-10000,-10000,-10000,-10000,1584,1460,2000,1143,900,900,900,900,1706,1358,1995,1958,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
741297114,0.045,1.5500001,376,2062,-2156,10000,-7359,-10000,-10000,-10000,-10000,1603,1392,2000,1131,900,900,900,900,1691,1335,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
742323861,0.048,1.4300001,376,1335,-2379,10000,-7277,-10000,-10000,-10000,-10000,1566,1381,2000,1136,900,900,900,900,1793,1305,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
743349941,0.05,1.5450001,376,1363,-2509,10000,-7317,-10000,-10000,-10000,-10000,1568,1374,2000,1134,900,900,900,900,1802,1272,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
744376372,0.048,1.2900001,376,1834,-2712,10000,-7290,-10000,-10000,-10000,-10000,1591,1364,2000,1135,900,900,900,900,1803,1272,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
745402867,0.038000003,1.6660001,376,1964,-2990,10000,-7205,-10000,-10000,-10000,-10000,1598,1350,2000,1139,900,900,900,900,1785,1263,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
746429439,0.05,1.315,376,1657,-2355,10000,-7807,-10000,-10000,-10000,-10000,1582,1383,2000,1109,900,900,900,900,1855,1232,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
747456054,0.05,1.5500001,376,1608,-1501,10000,-8259,-10000,-10000,-10000,-10000,1580,1424,2000,1087,900,900,900,900,1871,1198,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
748483022,0.045,1.5610001,376,1585,-2195,10000,-7950,-10000,-10000,-10000,-10000,1579,1390,2000,1102,900,900,900,900,1804,1256,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
749508933,0.048,1.511,376,2961,-5128,10000,-5149,-10000,-10000,-10000,-10000,1648,1243,2000,1245,900,900,900,900,1545,1436,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
750535416,0.043,1.613,376,753,-5960,9920,-3798,-10000,-10000,-10000,-10000,1537,1202,1995,1310,900,900,900,900,1470,1525,1952,1961,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
751561944,0.05,1.286,376,192,1442,80,921,-10000,-10000,-10000,-10000,1509,1572,1479,1546,900,900,900,900,1470,1525,1504,1511,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
752588112,0.05,1.289,376,1011,2467,80,-283,-10000,-10000,-10000,-10000,1550,1623,1479,1485,900,900,900,900,1589,1521,1504,1511,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
753614958,0.05,1.411,376,738,2681,60,-294,-10000,-10000,-10000,-10000,1536,1634,1478,1485,900,900,900,900,1554,1519,1503,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
754641219,0.045,1.5510001,376,-392,2280,60,-250,-10000,-10000,-10000,-10000,1480,1613,1478,1487,900,900,900,900,1745,1521,1503,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
755667679,0.048,1.424,376,-95,2664,60,-192,-10000,-10000,-10000,-10000,1495,1633,1478,1490,900,900,900,900,1465,1520,1503,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
756694322,0.045,1.5500001,376,-68,2569,60,172,-10000,-10000,-10000,-10000,1496,1628,1478,1508,900,900,900,900,1465,1530,1503,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
757720655,0.045,1.3050001,376,-3923,5022,60,-2489,-10000,-10000,-10000,-10000,1303,1750,1478,1375,900,900,900,900,1714,1345,1503,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
758747599,0.05,1.424,376,1229,4245,60,-1186,-10000,-10000,-10000,-10000,1561,1712,1478,1440,900,900,900,900,1698,1373,1503,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
759773733,0.048,1.279,376,-1003,2751,80,-6,-10000,-10000,-10000,-10000,1449,1637,1479,1499,900,900,900,900,1486,1456,1504,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
760800069,0.048,1.317,376,403,3429,60,-824,-10000,-10000,-10000,-10000,1520,1671,1478,1458,900,900,900,900,1595,1405,1502,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
761826515,0.05,1.455,376,356,4494,80,-1656,-10000,-10000,-10000,-10000,1517,1724,1479,1417,900,900,900,900,1576,1337,1505,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
762853295,0.048,1.3290001,376,-318,4135,3050,-1308,-10000,-10000,-10000,-10000,1484,1706,1635,1434,900,900,900,900,1640,1317,1646,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
763879389,0.05,1.6430001,376,-1206,3167,3676,-280,-10000,-10000,-10000,-10000,1439,1658,1667,1486,900,900,900,900,1608,1410,1683,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
769011950,0.05,1.631,376,-286,3021,3334,-488,-10000,-10000,-10000,-10000,1485,1651,1650,1475,900,900,900,900,1596,1371,1665,1505,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
770038543,0.048,1.304,376,740,3259,3272,-95,-10000,-10000,-10000,-10000,1537,1662,1646,1495,900,900,900,900,1492,1390,1662,1505,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
771065386,0.05,1.269,376,237,3250,3414,199,-10000,-10000,-10000,-10000,1511,1662,1654,1509,900,900,900,900,1316,1405,1670,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
772086470,0.048,1.7160001,376,-1826,6244,6080,1063,-10000,-10000,-10000,-10000,1408,1812,1794,1553,900,900,900,900,1341,1387,1799,1324,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
773113164,0.058000002,1.281,376,-578,8337,6788,2897,-10000,-10000,-10000,-10000,1471,1916,1831,1644,900,900,900,900,1254,1377,1835,1205,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
774139509,0.045,1.5640001,376,-1699,9354,6828,856,-10000,-10000,-10000,-10000,1415,1967,1833,1542,900,900,900,900,1245,1277,1837,1198,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
775166448,0.043,1.4380001,376,-1136,9534,7090,1579,-10000,-10000,-10000,-10000,1443,1976,1847,1578,900,900,900,900,1214,1266,1851,1168,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
776192351,0.048,1.273,376,-2337,9437,7090,1561,-10000,-10000,-10000,-10000,1383,1971,1847,1578,900,900,900,900,1154,1291,1851,1165,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
777218984,0.05,1.3950001,376,-1158,10000,6748,1670,-10000,-10000,-10000,-10000,1442,2000,1829,1581,900,900,900,900,1047,1351,1833,1143,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
778245945,0.058000002,1.2720001,376,-2068,9785,6384,993,-10000,-10000,-10000,-10000,1396,1989,1810,1549,900,900,900,900,1121,1374,1816,1154,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
779271791,0.05,1.279,376,-860,8990,5474,1560,-10000,-10000,-10000,-10000,1457,1949,1762,1577,900,900,900,900,1124,1427,1770,1180,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
780298308,0.053000003,1.695,376,-1112,8865,4868,1471,-10000,-10000,-10000,-10000,1444,1943,1730,1573,900,900,900,900,1062,1463,1741,1192,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
781325197,0.05,1.2850001,376,-483,8088,3920,320,-10000,-10000,-10000,-10000,1475,1904,1680,1516,900,900,900,900,1032,1478,1694,1245,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
782351230,0.048,1.508,376,-3076,4551,586,-689,-10000,-10000,-10000,-10000,1346,1727,1505,1465,900,900,900,900,1346,1485,1521,1395,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
783377761,0.053000003,1.6200001,376,607,1434,80,-1031,-10000,-10000,-10000,-10000,1530,1571,1479,1448,900,900,900,900,1444,1521,1504,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
784404751,0.05,1.266,376,-671,1639,60,-1031,-10000,-10000,-10000,-10000,1466,1581,1478,1448,900,900,900,900,1403,1522,1503,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
785430662,0.055000003,1.4230001,376,800,1436,60,-1114,-10000,-10000,-10000,-10000,1540,1571,1478,1444,900,900,900,900,1465,1526,1503,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
786457305,0.043,1.5500001,376,329,1592,60,-1322,-10000,-10000,-10000,-10000,1516,1579,1478,1433,900,900,900,900,1465,1526,1503,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
787484321,0.048,1.542,376,216,1586,60,-1278,-10000,-10000,-10000,-10000,1510,1579,1478,1436,900,900,900,900,1465,1525,1504,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
788510076,0.05,1.3850001,376,686,1600,60,-1339,-10000,-10000,-10000,-10000,1534,1579,1478,1432,900,900,900,900,1465,1530,1503,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
789536752,0.048,1.5450001,376,599,1846,60,-1488,-10000,-10000,-10000,-10000,1529,1592,1478,1425,900,900,900,900,1465,1524,1504,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
790563257,0.053000003,1.6270001,376,310,1541,80,-1205,-10000,-10000,-10000,-10000,1515,1577,1479,1439,900,900,900,900,1465,1530,1504,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
791589635,0.05,1.575,376,145,1567,80,-1156,-10000,-10000,-10000,-10000,1507,1578,1479,1442,900,900,900,900,1465,1530,1504,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
792616244,0.048,1.521,376,1453,1866,80,-1095,-10000,-10000,-10000,-10000,1572,1593,1479,1445,900,900,900,900,1333,1523,1504,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
